city,timestamp,temperature,season
New York,2010-03-02,2.0805211832542634,spring
New York,2010-03-03,11.007756295894872,spring
New York,2010-03-04,5.611926431514699,spring
New York,2010-03-05,17.71966230209611,spring
New York,2010-03-06,12.530240524544212,spring
New York,2010-03-07,-1.2122598389048083,spring
New York,2010-03-08,10.023560211514631,spring
New York,2010-03-09,11.15748785398291,spring
New York,2010-03-10,9.772071002023708,spring
New York,2010-03-11,14.105720509244518,spring
New York,2010-03-12,20.297140323127856,spring
New York,2010-03-13,9.22374884747294,spring
New York,2010-03-14,10.565578170812751,spring
New York,2010-03-15,12.05992756308289,spring
New York,2010-03-16,19.718738900699798,spring
New York,2010-03-17,13.073560662190149,spring
New York,2010-03-18,7.355261274642475,spring
New York,2010-03-19,7.709113585452651,spring
New York,2010-03-20,9.626459181073644,spring
New York,2010-03-21,2.0795138462221416,spring
New York,2010-03-22,14.507636759569397,spring
New York,2010-03-23,15.067269204890888,spring
New York,2010-03-24,9.869509831932929,spring
New York,2010-03-25,11.098465261279909,spring
New York,2010-03-26,1.875247081523888,spring
New York,2010-03-27,21.657227485133042,spring
New York,2010-03-28,11.190776845531385,spring
New York,2010-03-29,5.249016711111736,spring
New York,2010-03-30,15.173376266337357,spring
New York,2010-03-31,16.98618356198469,spring
New York,2010-04-01,7.630171956785878,spring
New York,2010-04-02,9.250315340765356,spring
New York,2010-04-03,7.80001071153154,spring
New York,2010-04-04,13.072496789678084,spring
New York,2010-04-05,13.472507289487318,spring
New York,2010-04-06,9.094357066819066,spring
New York,2010-04-07,7.808377488773255,spring
New York,2010-04-08,10.634305260498062,spring
New York,2010-04-09,11.93514811145548,spring
New York,2010-04-10,4.011683777544852,spring
New York,2010-04-11,8.875875843866766,spring
New York,2010-04-12,7.265576867122171,spring
New York,2010-04-13,4.364959234886783,spring
New York,2010-04-14,14.703598308132444,spring
New York,2010-04-15,7.986782494290608,spring
New York,2010-04-16,13.510636428937659,spring
New York,2010-04-17,12.522938101430986,spring
New York,2010-04-18,5.8619535459207555,spring
New York,2010-04-19,13.810846468352246,spring
New York,2010-04-20,13.623719387950505,spring
New York,2010-04-21,17.16965179714403,spring
New York,2010-04-22,10.553537014719174,spring
New York,2010-04-23,13.717995712599048,spring
New York,2010-04-24,12.502632787555317,spring
New York,2010-04-25,11.457094473188747,spring
New York,2010-04-26,9.80683162610054,spring
New York,2010-04-27,19.788826436544497,spring
New York,2010-04-28,10.916062896049171,spring
New York,2010-04-29,0.8416441369906895,spring
New York,2010-04-30,16.85447545039523,spring
New York,2010-05-01,1.0209515963513933,spring
New York,2010-05-02,5.102294295714241,spring
New York,2010-05-03,0.04846205920640223,spring
New York,2010-05-04,13.01357227771543,spring
New York,2010-05-05,2.149268472543959,spring
New York,2010-05-06,13.571415778347424,spring
New York,2010-05-07,9.586705741204527,spring
New York,2010-05-08,3.657481136756796,spring
New York,2010-05-09,10.843440491132341,spring
New York,2010-05-10,14.782842420782742,spring
New York,2010-05-11,10.69571412593635,spring
New York,2010-05-12,10.094779236931325,spring
New York,2010-05-13,4.19181424041016,spring
New York,2010-05-14,0.03628168624213224,spring
New York,2010-05-15,8.710868360580132,spring
New York,2010-05-16,1.0917178464977155,spring
New York,2010-05-17,13.6038457907248,spring
New York,2010-05-18,10.234208755342003,spring
New York,2010-05-19,8.239235057568942,spring
New York,2010-05-20,4.089471949460082,spring
New York,2010-05-21,13.633790418861462,spring
New York,2010-05-22,12.85589378506725,spring
New York,2010-05-23,7.950879395660996,spring
New York,2010-05-24,10.5365792392543,spring
New York,2010-05-25,5.693194567525282,spring
New York,2010-05-26,10.422484341276563,spring
New York,2010-05-27,13.122762890614645,spring
New York,2010-05-28,5.099748514555086,spring
New York,2010-05-29,5.67891999100026,spring
New York,2010-05-30,12.61001141999315,spring
New York,2010-05-31,10.767970919285471,spring
New York,2010-06-01,18.214465080817313,summer
New York,2010-06-02,15.703700595474064,summer
New York,2010-06-03,28.70771832950619,summer
New York,2010-06-04,30.719322019729375,summer
New York,2010-06-05,30.621102760501287,summer
New York,2010-06-06,24.863171455300073,summer
New York,2010-06-07,22.974361066279908,summer
New York,2010-06-08,17.861778876033476,summer
New York,2010-06-09,21.98051660472777,summer
New York,2010-06-10,26.910908158935975,summer
New York,2010-06-11,21.183817166048392,summer
New York,2010-06-12,33.24913390497089,summer
New York,2010-06-13,22.627504269086273,summer
New York,2010-06-14,23.919891289135744,summer
New York,2010-06-15,29.04973182875996,summer
New York,2010-06-16,23.14929528266484,summer
New York,2010-06-17,17.093553490325824,summer
New York,2010-06-18,23.983973602374203,summer
New York,2010-06-19,30.444811085961064,summer
New York,2010-06-20,23.161778263454284,summer
New York,2010-06-21,27.903567432047925,summer
New York,2010-06-22,21.627209380729585,summer
New York,2010-06-23,31.028354277891097,summer
New York,2010-06-24,29.261344038235013,summer
New York,2010-06-25,24.418501532492197,summer
New York,2010-06-26,27.654579331552885,summer
New York,2010-06-27,26.695993069720654,summer
New York,2010-06-28,31.34374901255087,summer
New York,2010-06-29,26.580784378721766,summer
New York,2010-06-30,21.041357932221207,summer
New York,2010-07-01,28.392193690004227,summer
New York,2010-07-02,23.0397459300277,summer
New York,2010-07-03,28.447928562888194,summer
New York,2010-07-04,23.05831073095655,summer
New York,2010-07-05,21.62893995710729,summer
New York,2010-07-06,22.714334630407073,summer
New York,2010-07-07,28.242071106161838,summer
New York,2010-07-08,21.613881566958035,summer
New York,2010-07-09,16.273534221120805,summer
New York,2010-07-10,21.69018704333823,summer
New York,2010-07-11,19.501402747366342,summer
New York,2010-07-12,18.992597053984774,summer
New York,2010-07-13,24.784656208421616,summer
New York,2010-07-14,17.40374595985633,summer
New York,2010-07-15,26.11887439646947,summer
New York,2010-07-16,27.10511601317134,summer
New York,2010-07-17,23.100205035448866,summer
New York,2010-07-18,24.11283264152833,summer
New York,2010-07-19,14.970440813215626,summer
New York,2010-07-20,20.92220586678521,summer
New York,2010-07-21,20.135198271830838,summer
New York,2010-07-22,27.572501260891016,summer
New York,2010-07-23,21.181642727408622,summer
New York,2010-07-24,19.6669564578598,summer
New York,2010-07-25,24.275213556962928,summer
New York,2010-07-26,22.962971133448516,summer
New York,2010-07-27,17.17481765003622,summer
New York,2010-07-28,31.177068979492745,summer
New York,2010-07-29,28.4168030102296,summer
New York,2010-07-30,29.502738202975422,summer
New York,2010-07-31,26.297452799815133,summer
New York,2010-08-01,23.677726812850736,summer
New York,2010-08-02,24.827868864327314,summer
New York,2010-08-03,24.284160543368028,summer
New York,2010-08-04,31.967978887113283,summer
New York,2010-08-05,28.87246609938445,summer
New York,2010-08-06,23.352575537606235,summer
New York,2010-08-07,25.323314667434012,summer
New York,2010-08-08,17.691292286714457,summer
New York,2010-08-09,20.146466763907185,summer
New York,2010-08-10,28.91782322765735,summer
New York,2010-08-11,19.129717530664198,summer
New York,2010-08-12,15.039675314476298,summer
New York,2010-08-13,21.300877500775073,summer
New York,2010-08-14,14.574429425956911,summer
New York,2010-08-15,26.34149844258868,summer
New York,2010-08-16,19.990597177169985,summer
New York,2010-08-17,28.471437123823673,summer
New York,2010-08-18,25.389608652042003,summer
New York,2010-08-19,22.00014400656675,summer
New York,2010-08-20,22.947371020507806,summer
New York,2010-08-21,29.48859110112202,summer
New York,2010-08-22,29.63801266535776,summer
New York,2010-08-23,26.901881440063885,summer
New York,2010-08-24,20.20352223044301,summer
New York,2010-08-25,20.14453416681617,summer
New York,2010-08-26,23.115464617374784,summer
New York,2010-08-27,25.92452120722534,summer
New York,2010-08-28,25.413225341066198,summer
New York,2010-08-29,30.49555904773179,summer
New York,2010-08-30,21.42980330845271,summer
New York,2010-08-31,29.288671332107747,summer
New York,2010-09-01,10.517160652735038,autumn
New York,2010-09-02,20.662492524440594,autumn
New York,2010-09-03,11.621120193419726,autumn
New York,2010-09-04,16.89999667086005,autumn
New York,2010-09-05,14.337605062530614,autumn
New York,2010-09-06,8.585993964653778,autumn
New York,2010-09-07,12.711390091257186,autumn
New York,2010-09-08,19.48065600906264,autumn
New York,2010-09-09,15.418037248302609,autumn
New York,2010-09-10,14.482041213287324,autumn
New York,2010-09-11,12.737288792018454,autumn
New York,2010-09-12,19.183773792413355,autumn
New York,2010-09-13,17.861083158747256,autumn
New York,2010-09-14,15.433193566835278,autumn
New York,2010-09-15,5.118299981942677,autumn
New York,2010-09-16,13.962809820072103,autumn
New York,2010-09-17,8.3500799535649,autumn
New York,2010-09-18,5.0149341071174,autumn
New York,2010-09-19,15.72085278312065,autumn
New York,2010-09-20,10.708851807101102,autumn
New York,2010-09-21,23.731659700186935,autumn
New York,2010-09-22,14.796130343855934,autumn
New York,2010-09-23,11.250229804899439,autumn
New York,2010-09-24,13.85497530904629,autumn
New York,2010-09-25,16.908996049098384,autumn
New York,2010-09-26,14.55340340728481,autumn
New York,2010-09-27,8.784886191478378,autumn
New York,2010-09-28,18.82945531940772,autumn
New York,2010-09-29,18.901230568870687,autumn
New York,2010-09-30,12.19591305629909,autumn
New York,2010-10-01,19.10521339419545,autumn
New York,2010-10-02,20.416374749547604,autumn
New York,2010-10-03,17.39400510207497,autumn
New York,2010-10-04,9.062322454950301,autumn
New York,2010-10-05,14.547312479751623,autumn
New York,2010-10-06,16.785783783356337,autumn
New York,2010-10-07,25.29376561686652,autumn
New York,2010-10-08,15.533032417306156,autumn
New York,2010-10-09,21.352139788028037,autumn
New York,2010-10-10,12.241219505864844,autumn
New York,2010-10-11,7.296616045231827,autumn
New York,2010-10-12,20.733040198271127,autumn
New York,2010-10-13,9.68110733960847,autumn
New York,2010-10-14,6.450185358677352,autumn
New York,2010-10-15,16.00497649695329,autumn
New York,2010-10-16,14.503239279752563,autumn
New York,2010-10-17,16.2722494528416,autumn
New York,2010-10-18,17.990629685011683,autumn
New York,2010-10-19,18.851561553892154,autumn
New York,2010-10-20,6.522271743807403,autumn
New York,2010-10-21,6.935202683062332,autumn
New York,2010-10-22,16.653068242736516,autumn
New York,2010-10-23,8.173115225576439,autumn
New York,2010-10-24,16.3818500721703,autumn
New York,2010-10-25,20.157762339132926,autumn
New York,2010-10-26,17.12755734589583,autumn
New York,2010-10-27,15.79901802119878,autumn
New York,2010-10-28,12.166653030924198,autumn
New York,2010-10-29,8.187953147627097,autumn
New York,2010-10-30,8.752065811992994,autumn
New York,2010-10-31,8.950496017504197,autumn
New York,2010-11-01,17.215860302651635,autumn
New York,2010-11-02,3.648036461197801,autumn
New York,2010-11-03,17.581664612186312,autumn
New York,2010-11-04,6.222852626278856,autumn
New York,2010-11-05,11.325959108145792,autumn
New York,2010-11-06,19.176114693233497,autumn
New York,2010-11-07,12.567382559398885,autumn
New York,2010-11-08,22.308869205274377,autumn
New York,2010-11-09,14.373161214552223,autumn
New York,2010-11-10,26.096894713382547,autumn
New York,2010-11-11,21.51102154249105,autumn
New York,2010-11-12,3.6559878290106003,autumn
New York,2010-11-13,15.532102934590093,autumn
New York,2010-11-14,15.130273006998054,autumn
New York,2010-11-15,8.51580665614119,autumn
New York,2010-11-16,21.097956918857356,autumn
New York,2010-11-17,19.595596159290533,autumn
New York,2010-11-18,13.34791891430315,autumn
New York,2010-11-19,16.27210665576101,autumn
New York,2010-11-20,10.142735825848598,autumn
New York,2010-11-21,13.624458998458334,autumn
New York,2010-11-22,8.862843090854867,autumn
New York,2010-11-23,14.420867851316805,autumn
New York,2010-11-24,14.724926076570334,autumn
New York,2010-11-25,12.95664060882553,autumn
New York,2010-11-26,22.87258152552473,autumn
New York,2010-11-27,21.521064239897452,autumn
New York,2010-11-28,8.463085768055917,autumn
New York,2010-11-29,5.48048728676482,autumn
New York,2010-11-30,13.750997200740283,autumn
New York,2010-12-01,-5.962906743181639,winter
New York,2010-12-02,-9.636504353726325,winter
New York,2010-12-03,-6.104637241982871,winter
New York,2010-12-04,-0.01244206348590191,winter
New York,2010-12-05,0.8799606318741998,winter
New York,2010-12-06,3.836910954468427,winter
New York,2010-12-07,-4.576763683567162,winter
New York,2010-12-08,-11.592660790337712,winter
New York,2010-12-09,2.8022373436282333,winter
New York,2010-12-10,-1.586449261814145,winter
New York,2010-12-11,-0.7432496986333108,winter
New York,2010-12-12,-1.584361051848634,winter
New York,2010-12-13,7.064723612757434,winter
New York,2010-12-14,0.12471827339114272,winter
New York,2010-12-15,4.168514209913507,winter
New York,2010-12-16,-8.021612609769184,winter
New York,2010-12-17,-0.010594000862189576,winter
New York,2010-12-18,1.13462878243518,winter
New York,2010-12-19,5.349748166013132,winter
New York,2010-12-20,8.763999697268389,winter
New York,2010-12-21,-7.105611090876868,winter
New York,2010-12-22,4.09949243330468,winter
New York,2010-12-23,9.739085846560862,winter
New York,2010-12-24,0.7750328730948781,winter
New York,2010-12-25,4.541184161978244,winter
New York,2010-12-26,16.921443614127817,winter
New York,2010-12-27,0.5812387556249176,winter
New York,2010-12-28,6.813899612549373,winter
New York,2010-12-29,1.2762423486060497,winter
New York,2010-12-30,-2.7013991223617726,winter
New York,2010-12-31,-8.737542541654701,winter
New York,2011-01-01,3.4889994235714545,winter
New York,2011-01-02,0.7765577554665931,winter
New York,2011-01-03,0.7357027137049723,winter
New York,2011-01-04,-2.561827808445144,winter
New York,2011-01-05,8.121516180382518,winter
New York,2011-01-06,-5.145417353666795,winter
New York,2011-01-07,4.393090444069601,winter
New York,2011-01-08,3.789902378201231,winter
New York,2011-01-09,-1.9319127750147516,winter
New York,2011-01-10,-7.461355999114801,winter
New York,2011-01-11,-4.526819946444014,winter
New York,2011-01-12,-2.784073019693136,winter
New York,2011-01-13,-1.3453267958775486,winter
New York,2011-01-14,4.296656535900864,winter
New York,2011-01-15,-5.645349661296077,winter
New York,2011-01-16,7.5702489394348085,winter
New York,2011-01-17,-0.05273472857782971,winter
New York,2011-01-18,8.685565954916001,winter
New York,2011-01-19,2.458376669800411,winter
New York,2011-01-20,0.4228264009492608,winter
New York,2011-01-21,-7.76833638272599,winter
New York,2011-01-22,-6.308169413114201,winter
New York,2011-01-23,0.30379403511308434,winter
New York,2011-01-24,-9.163630886121952,winter
New York,2011-01-25,5.3191590457152405,winter
New York,2011-01-26,-4.778327740178582,winter
New York,2011-01-27,5.566675666081333,winter
New York,2011-01-28,-1.9925446584361168,winter
New York,2011-01-29,4.8473430356764196,winter
New York,2011-01-30,3.11103421075982,winter
New York,2011-01-31,-3.056010782724882,winter
New York,2011-02-01,2.1570706387480656,winter
New York,2011-02-02,0.09029633374188063,winter
New York,2011-02-03,6.307339599187633,winter
New York,2011-02-04,1.5603474236786412,winter
New York,2011-02-05,2.7445061406201927,winter
New York,2011-02-06,2.0761730462180807,winter
New York,2011-02-07,-0.7802728562378008,winter
New York,2011-02-08,9.323859283118843,winter
New York,2011-02-09,-14.299902575897221,winter
New York,2011-02-10,2.101320118193823,winter
New York,2011-02-11,0.765520352308172,winter
New York,2011-02-12,-1.147627232543075,winter
New York,2011-02-13,0.22514969166870055,winter
New York,2011-02-14,-1.9245578013141893,winter
New York,2011-02-15,2.9571053513443886,winter
New York,2011-02-16,-3.040286884185404,winter
New York,2011-02-17,9.967082047279927,winter
New York,2011-02-18,0.6832060588190465,winter
New York,2011-02-19,-1.322520922356432,winter
New York,2011-02-20,-3.26950572981846,winter
New York,2011-02-21,-8.769815292325536,winter
New York,2011-02-22,-0.5175311703101819,winter
New York,2011-02-23,-0.9002003866081649,winter
New York,2011-02-24,5.640224040688892,winter
New York,2011-02-25,4.421302657052044,winter
New York,2011-02-26,-2.9441505734477347,winter
New York,2011-02-27,-3.927526933881347,winter
New York,2011-02-28,2.0678292141898345,winter
New York,2011-03-01,11.98922219095888,spring
New York,2011-03-02,12.937649291617488,spring
New York,2011-03-03,9.119949096650885,spring
New York,2011-03-04,12.765909572817218,spring
New York,2011-03-05,2.3083240591063348,spring
New York,2011-03-06,6.18704467096984,spring
New York,2011-03-07,1.0817738514824953,spring
New York,2011-03-08,10.503388171494034,spring
New York,2011-03-09,10.572467440460976,spring
New York,2011-03-10,8.587752798788266,spring
New York,2011-03-11,6.39771298745987,spring
New York,2011-03-12,9.105865810130947,spring
New York,2011-03-13,9.865788171645486,spring
New York,2011-03-14,5.1823014168949015,spring
New York,2011-03-15,16.081015926191874,spring
New York,2011-03-16,15.602923066668437,spring
New York,2011-03-17,13.77389298835357,spring
New York,2011-03-18,5.786546329652691,spring
New York,2011-03-19,12.643009140056913,spring
New York,2011-03-20,11.225892887529737,spring
New York,2011-03-21,12.06444872248314,spring
New York,2011-03-22,5.575698130059551,spring
New York,2011-03-23,2.716048419399862,spring
New York,2011-03-24,13.818392771556514,spring
New York,2011-03-25,17.83896502832726,spring
New York,2011-03-26,5.073391350075519,spring
New York,2011-03-27,22.59034597430439,spring
New York,2011-03-28,12.866803111575214,spring
New York,2011-03-29,10.425640346448802,spring
New York,2011-03-30,6.0831045130625965,spring
New York,2011-03-31,10.882172476294642,spring
New York,2011-04-01,9.955552908062648,spring
New York,2011-04-02,16.321128533452537,spring
New York,2011-04-03,10.283255925040244,spring
New York,2011-04-04,10.032222359587022,spring
New York,2011-04-05,4.6149831121385185,spring
New York,2011-04-06,13.17243863574943,spring
New York,2011-04-07,6.24909036559017,spring
New York,2011-04-08,13.950607545676895,spring
New York,2011-04-09,9.896997355175325,spring
New York,2011-04-10,18.12749465283015,spring
New York,2011-04-11,10.250572289777596,spring
New York,2011-04-12,10.053196954624179,spring
New York,2011-04-13,10.505821591739789,spring
New York,2011-04-14,11.364344034019041,spring
New York,2011-04-15,3.241779767696319,spring
New York,2011-04-16,18.494136118049404,spring
New York,2011-04-17,6.696793735164187,spring
New York,2011-04-18,15.67067549903274,spring
New York,2011-04-19,11.530973723044381,spring
New York,2011-04-20,3.3689069077544156,spring
New York,2011-04-21,10.185967361088446,spring
New York,2011-04-22,2.0075791939793683,spring
New York,2011-04-23,12.883276854002805,spring
New York,2011-04-24,4.557930926457868,spring
New York,2011-04-25,7.372251269533405,spring
New York,2011-04-26,16.107293483767968,spring
New York,2011-04-27,7.634060342961669,spring
New York,2011-04-28,13.839184009741725,spring
New York,2011-04-29,9.312560458947502,spring
New York,2011-04-30,4.866214708979751,spring
New York,2011-05-01,5.449131676983175,spring
New York,2011-05-02,7.779165215928837,spring
New York,2011-05-03,7.142347415010313,spring
New York,2011-05-04,4.6140789152924855,spring
New York,2011-05-05,8.263124384431208,spring
New York,2011-05-06,8.375585769071144,spring
New York,2011-05-07,16.921977099723673,spring
New York,2011-05-08,7.418027447324427,spring
New York,2011-05-09,14.26085101841779,spring
New York,2011-05-10,2.9648494207404177,spring
New York,2011-05-11,8.78478236632825,spring
New York,2011-05-12,18.42561900471324,spring
New York,2011-05-13,12.747271595997997,spring
New York,2011-05-14,11.63823963538975,spring
New York,2011-05-15,12.980855813405732,spring
New York,2011-05-16,14.151735656406046,spring
New York,2011-05-17,1.4889971407995386,spring
New York,2011-05-18,14.123936534447466,spring
New York,2011-05-19,10.972187514532862,spring
New York,2011-05-20,16.742824858058952,spring
New York,2011-05-21,15.831059008034243,spring
New York,2011-05-22,11.328733843450598,spring
New York,2011-05-23,6.484320105464666,spring
New York,2011-05-24,4.609134902269202,spring
New York,2011-05-25,10.949678879659325,spring
New York,2011-05-26,12.166237758275761,spring
New York,2011-05-27,19.042794075954326,spring
New York,2011-05-28,11.519780180848269,spring
New York,2011-05-29,8.19605764392159,spring
New York,2011-05-30,12.705745714897514,spring
New York,2011-05-31,15.567676339824748,spring
New York,2011-06-01,25.65357465294408,summer
New York,2011-06-02,29.645205395339005,summer
New York,2011-06-03,23.78537717354767,summer
New York,2011-06-04,24.011560277958754,summer
New York,2011-06-05,16.432068617926465,summer
New York,2011-06-06,18.65472807762041,summer
New York,2011-06-07,21.4982708885369,summer
New York,2011-06-08,17.550665054534356,summer
New York,2011-06-09,30.10005097122984,summer
New York,2011-06-10,29.67029477275681,summer
New York,2011-06-11,28.799523040852026,summer
New York,2011-06-12,30.381575327502723,summer
New York,2011-06-13,22.6658511336411,summer
New York,2011-06-14,24.52609473858422,summer
New York,2011-06-15,22.22858713505547,summer
New York,2011-06-16,32.35428127362013,summer
New York,2011-06-17,19.83953945610771,summer
New York,2011-06-18,16.07315953836699,summer
New York,2011-06-19,28.07368254794913,summer
New York,2011-06-20,24.923029262621892,summer
New York,2011-06-21,29.35473632931279,summer
New York,2011-06-22,15.788242195900697,summer
New York,2011-06-23,17.776454876599473,summer
New York,2011-06-24,22.886950867311768,summer
New York,2011-06-25,33.978276658172106,summer
New York,2011-06-26,8.407872680533558,summer
New York,2011-06-27,23.402578876063725,summer
New York,2011-06-28,18.606779916664486,summer
New York,2011-06-29,25.75787868035113,summer
New York,2011-06-30,26.593112731198016,summer
New York,2011-07-01,32.58817840827821,summer
New York,2011-07-02,22.877936488585316,summer
New York,2011-07-03,23.953841649176585,summer
New York,2011-07-04,22.123331678455337,summer
New York,2011-07-05,19.738020738327812,summer
New York,2011-07-06,23.546519664112967,summer
New York,2011-07-07,32.100749071052554,summer
New York,2011-07-08,24.510871165462227,summer
New York,2011-07-09,25.7368090201019,summer
New York,2011-07-10,27.960572869260687,summer
New York,2011-07-11,6.2960305244906,summer
New York,2011-07-12,26.51198902989098,summer
New York,2011-07-13,31.868865674841643,summer
New York,2011-07-14,22.874519944773052,summer
New York,2011-07-15,21.421754588378263,summer
New York,2011-07-16,28.750350165288253,summer
New York,2011-07-17,24.757446206913837,summer
New York,2011-07-18,24.75815211416331,summer
New York,2011-07-19,24.944270625389773,summer
New York,2011-07-20,16.68629473652042,summer
New York,2011-07-21,30.838602387096877,summer
New York,2011-07-22,25.88908606440513,summer
New York,2011-07-23,24.93080323416525,summer
New York,2011-07-24,23.351271115141188,summer
New York,2011-07-25,20.312521493673486,summer
New York,2011-07-26,24.413923008457058,summer
New York,2011-07-27,25.39030894446335,summer
New York,2011-07-28,14.064170439858598,summer
New York,2011-07-29,25.850977782441017,summer
New York,2011-07-30,27.011340876536728,summer
New York,2011-07-31,21.889619127104293,summer
New York,2011-08-01,17.997920184355657,summer
New York,2011-08-02,19.482669883218836,summer
New York,2011-08-03,19.872848376927347,summer
New York,2011-08-04,23.314029045401117,summer
New York,2011-08-05,21.053359855168463,summer
New York,2011-08-06,32.556102994247425,summer
New York,2011-08-07,31.02527110906324,summer
New York,2011-08-08,22.552261095859777,summer
New York,2011-08-09,27.85130364939927,summer
New York,2011-08-10,25.162664055971845,summer
New York,2011-08-11,31.7444119819994,summer
New York,2011-08-12,35.15586734175438,summer
New York,2011-08-13,25.01770988637952,summer
New York,2011-08-14,24.831822564437648,summer
New York,2011-08-15,26.03950466659088,summer
New York,2011-08-16,12.045466558943607,summer
New York,2011-08-17,28.195372739324426,summer
New York,2011-08-18,42.96147674980808,summer
New York,2011-08-19,25.390952932355432,summer
New York,2011-08-20,21.13334514307165,summer
New York,2011-08-21,27.561514438351818,summer
New York,2011-08-22,27.897201460168425,summer
New York,2011-08-23,25.33889205875713,summer
New York,2011-08-24,22.906397429295804,summer
New York,2011-08-25,23.573336966503398,summer
New York,2011-08-26,18.774262669682578,summer
New York,2011-08-27,22.01545082560091,summer
New York,2011-08-28,24.671433336890292,summer
New York,2011-08-29,24.5379239361873,summer
New York,2011-08-30,26.650595652282192,summer
New York,2011-08-31,27.671245533933902,summer
New York,2011-09-01,12.214249136167691,autumn
New York,2011-09-02,18.511170407961927,autumn
New York,2011-09-03,20.67578466264739,autumn
New York,2011-09-04,15.806020954288638,autumn
New York,2011-09-05,13.04075933379265,autumn
New York,2011-09-06,15.439983682976377,autumn
New York,2011-09-07,20.3269950940073,autumn
New York,2011-09-08,19.040920313157763,autumn
New York,2011-09-09,9.29088583182075,autumn
New York,2011-09-10,15.783431179780552,autumn
New York,2011-09-11,22.311864175917822,autumn
New York,2011-09-12,9.153702289193072,autumn
New York,2011-09-13,25.582172455952225,autumn
New York,2011-09-14,16.00949459908983,autumn
New York,2011-09-15,10.928062362570468,autumn
New York,2011-09-16,15.964792399796329,autumn
New York,2011-09-17,19.242008117898965,autumn
New York,2011-09-18,17.79949352336023,autumn
New York,2011-09-19,7.007586707726033,autumn
New York,2011-09-20,16.46315896204914,autumn
New York,2011-09-21,11.939096928693207,autumn
New York,2011-09-22,20.54937283875113,autumn
New York,2011-09-23,20.78593607348129,autumn
New York,2011-09-24,24.654070805066254,autumn
New York,2011-09-25,23.216596200224554,autumn
New York,2011-09-26,16.718406333204953,autumn
New York,2011-09-27,17.54003552406999,autumn
New York,2011-09-28,2.7855685132512047,autumn
New York,2011-09-29,5.00856985500366,autumn
New York,2011-09-30,24.524824617391893,autumn
New York,2011-10-01,16.42533940182489,autumn
New York,2011-10-02,15.95601241410682,autumn
New York,2011-10-03,15.320932868763228,autumn
New York,2011-10-04,17.696217196495137,autumn
New York,2011-10-05,21.461264543801075,autumn
New York,2011-10-06,9.918082415607799,autumn
New York,2011-10-07,17.567962131134976,autumn
New York,2011-10-08,23.900976064509578,autumn
New York,2011-10-09,17.49909748515973,autumn
New York,2011-10-10,10.865180593116307,autumn
New York,2011-10-11,15.421367482790053,autumn
New York,2011-10-12,21.39411945485985,autumn
New York,2011-10-13,17.113583668615977,autumn
